Timestamp,DryBulb,Globe,HeatIndex,Humidity,WBGTIn,WBGTOut,WetBulb
1/19/23 0:57,23.3,23.2,NaN,27.5,16.5,16.5,13.6
1/19/23 0:59,23.3,23.3,NaN,27.5,16.5,16.5,13.6
1/19/23 1:01,23.3,23.2,NaN,27.6,16.5,16.5,13.6
1/19/23 1:03,23.3,23.2,NaN,27.5,16.5,16.5,13.6
1/19/23 1:05,23.3,23.3,NaN,27.5,16.5,16.5,13.6
1/19/23 1:07,23.4,23.4,NaN,27.3,16.6,16.6,13.6
1/19/23 1:09,23.4,23.4,NaN,27.2,16.6,16.6,13.6
1/19/23 1:11,23.5,23.5,NaN,27.2,16.6,16.6,13.7
1/19/23 1:13,23.5,23.5,NaN,27.1,16.6,16.6,13.7
1/19/23 1:15,23.5,23.4,NaN,27.1,16.6,16.6,13.7
1/19/23 1:17,23.5,23.4,NaN,27.2,16.6,16.6,13.7
1/19/23 1:19,23.4,23.4,NaN,27.2,16.5,16.5,13.6
1/19/23 1:21,23.4,23.3,NaN,27.3,16.5,16.5,13.6
1/19/23 1:23,23.4,23.3,NaN,27.3,16.5,16.5,13.6
1/19/23 1:25,23.3,23.2,NaN,27.3,16.5,16.5,13.6
1/19/23 1:27,23.3,23.3,NaN,27.3,16.5,16.5,13.6
1/19/23 1:29,23.3,23.2,NaN,27.3,16.5,16.5,13.6
1/19/23 1:31,23.3,23.2,NaN,27.3,16.5,16.5,13.6
1/19/23 1:33,23.3,23.2,NaN,27.5,16.5,16.5,13.6
1/19/23 1:35,23.3,23.3,NaN,27.5,16.5,16.5,13.6
1/19/23 1:37,23.3,23.3,NaN,27.3,16.5,16.5,13.6
1/19/23 1:39,23.4,23.4,NaN,27.2,16.6,16.6,13.6
1/19/23 1:41,23.5,23.5,NaN,27.1,16.6,16.6,13.7
1/19/23 1:43,23.5,23.5,NaN,27.1,16.6,16.6,13.7
1/19/23 1:45,23.5,23.5,NaN,27.1,16.6,16.6,13.7
1/19/23 1:47,23.5,23.4,NaN,27.1,16.6,16.6,13.7
1/19/23 1:49,23.4,23.4,NaN,27.1,16.5,16.5,13.6
1/19/23 1:51,23.4,23.3,NaN,27.1,16.5,16.5,13.6
1/19/23 1:53,23.4,23.2,NaN,27.1,16.5,16.5,13.6
1/19/23 1:55,23.3,23.2,NaN,27.2,16.5,16.5,13.6
1/19/23 1:57,23.3,23.2,NaN,27.2,16.5,16.5,13.6
1/19/23 1:59,23.3,23.2,NaN,27.3,16.5,16.5,13.6
1/19/23 2:01,23.3,23.3,NaN,27.3,16.5,16.5,13.6
1/19/23 2:03,23.4,23.3,NaN,27.2,16.5,16.5,13.6
1/19/23 2:05,23.4,23.4,NaN,27.1,16.5,16.5,13.6
1/19/23 2:07,23.4,23.4,NaN,26.9,16.6,16.6,13.6
1/19/23 2:09,23.5,23.5,NaN,26.8,16.6,16.6,13.6
1/19/23 2:11,23.5,23.5,NaN,26.8,16.6,16.6,13.6
1/19/23 2:13,23.5,23.5,NaN,26.8,16.6,16.6,13.6
1/19/23 2:15,23.5,23.4,NaN,26.8,16.6,16.6,13.6
1/19/23 2:17,23.5,23.5,NaN,26.8,16.6,16.6,13.6
1/19/23 2:19,23.4,23.4,NaN,26.8,16.5,16.5,13.6
1/19/23 2:21,23.4,23.4,NaN,26.9,16.5,16.5,13.6
1/19/23 2:23,23.4,23.3,NaN,26.9,16.5,16.5,13.6
1/19/23 2:25,23.4,23.4,NaN,26.9,16.5,16.5,13.6
1/19/23 2:27,23.4,23.3,NaN,26.8,16.5,16.5,13.6
1/19/23 2:29,23.4,23.3,NaN,26.9,16.5,16.5,13.6
1/19/23 2:31,23.4,23.4,NaN,26.9,16.5,16.5,13.6
1/19/23 2:33,23.4,23.4,NaN,26.8,16.5,16.5,13.6
1/19/23 2:35,23.5,23.4,NaN,26.7,16.5,16.5,13.6
1/19/23 2:37,23.5,23.5,NaN,26.5,16.5,16.5,13.6
1/19/23 2:39,23.5,23.5,NaN,26.5,16.6,16.6,13.6
1/19/23 2:41,23.5,23.5,NaN,26.5,16.6,16.6,13.6
1/19/23 2:43,23.5,23.5,NaN,26.5,16.6,16.6,13.6
1/19/23 2:45,23.5,23.5,NaN,26.5,16.6,16.6,13.6
1/19/23 2:47,23.5,23.4,NaN,26.5,16.5,16.5,13.6
1/19/23 2:49,23.5,23.4,NaN,26.5,16.5,16.5,13.6
1/19/23 2:51,23.4,23.3,NaN,26.5,16.5,16.5,13.5
1/19/23 2:53,23.4,23.3,NaN,26.7,16.5,16.5,13.5
1/19/23 2:55,23.4,23.3,NaN,26.7,16.5,16.5,13.5
1/19/23 2:57,23.4,23.4,NaN,26.7,16.5,16.5,13.5
1/19/23 2:59,23.4,23.4,NaN,26.5,16.5,16.5,13.5
1/19/23 3:01,23.5,23.5,NaN,26.3,16.5,16.5,13.5
1/19/23 3:03,23.5,23.5,NaN,26.3,16.5,16.5,13.6
1/19/23 3:05,23.5,23.5,NaN,26.1,16.5,16.5,13.6
1/19/23 3:07,23.5,23.5,NaN,26.1,16.5,16.5,13.6
1/19/23 3:09,23.5,23.5,NaN,26.1,16.5,16.5,13.5
1/19/23 3:11,23.5,23.4,NaN,26.1,16.5,16.5,13.5
1/19/23 3:13,23.5,23.4,NaN,26.1,16.5,16.5,13.5
1/19/23 3:15,23.5,23.4,NaN,26.1,16.5,16.5,13.5
1/19/23 3:17,23.4,23.3,NaN,26.3,16.5,16.5,13.5
1/19/23 3:19,23.4,23.3,NaN,26.3,16.4,16.4,13.5
1/19/23 3:21,23.4,23.3,NaN,26.3,16.4,16.4,13.5
1/19/23 3:23,23.4,23.4,NaN,26.3,16.4,16.4,13.5
1/19/23 3:25,23.5,23.4,NaN,26.3,16.5,16.5,13.5
1/19/23 3:27,23.5,23.5,NaN,26.1,16.5,16.5,13.5
1/19/23 3:29,23.5,23.5,NaN,26,16.5,16.5,13.5
1/19/23 3:31,23.5,23.5,NaN,26,16.5,16.5,13.5
1/19/23 3:33,23.5,23.5,NaN,26,16.5,16.5,13.5
1/19/23 3:35,23.5,23.4,NaN,26,16.5,16.5,13.5
1/19/23 3:37,23.5,23.5,NaN,26,16.5,16.5,13.5
1/19/23 3:39,23.5,23.5,NaN,26,16.5,16.5,13.5
1/19/23 3:41,23.5,23.4,NaN,26,16.5,16.5,13.5
1/19/23 3:43,23.5,23.4,NaN,26,16.5,16.5,13.5
